nupdates,fps,eprewmean,time_elapsed,explained_variance,policy_loss,approxkl,policy_entropy,total_timesteps,clipfrac,serial_timesteps,eplenmean,value_loss
599,278,62.18333333333333,4554.747084140778,0.15317070484161377,0.0004963251,0.0017292285,1.5454017,1226752,0.016438803,306688,1483.1233333333332,3.359704
600,282,62.083333333333336,4561.9890348911285,0.26453858613967896,-3.854977e-05,0.001085534,1.5475311,1228800,0.0094401045,307200,1483.1233333333332,1.2332935
601,280,62.303333333333335,4569.300694704056,0.2703399062156677,-0.0004193983,0.0002128019,1.5507425,1230848,0.00016276042,307712,1479.8066666666666,3.0365546
602,297,62.79333333333334,4576.18772649765,0.3744315505027771,0.0030059048,0.0031004178,1.5649501,1232896,0.059895832,308224,1479.8066666666666,2.0039885
603,265,63.79333333333334,4583.9020652771,0.2858271598815918,-0.0011092272,0.00029582874,1.569321,1234944,0.0,308736,1479.8066666666666,7.449146
604,309,63.79333333333334,4590.525835037231,0.3355953097343445,-0.00029027523,8.2503335e-05,1.5685457,1236992,0.0,309248,1479.8066666666666,2.392264
605,295,64.43333333333334,4597.45650434494,0.29905229806900024,-0.00024047463,0.00013038657,1.5696939,1239040,0.0,309760,1479.8066666666666,3.5665624
606,271,63.556666666666665,4604.995597362518,0.7396259009838104,-0.00024325044,3.1947187e-05,1.5752096,1241088,0.0,310272,1479.8066666666666,0.3122103
607,318,63.556666666666665,4611.4281368255615,0.7644741982221603,-0.00091531797,0.0014116968,1.5712085,1243136,0.00081380206,310784,1479.8066666666666,0.22154154
608,286,61.60333333333333,4618.570583581924,0.8291905969381332,2.0754369e-05,0.00023041978,1.5754575,1245184,0.0,311296,1479.8066666666666,0.36416915
609,264,61.60666666666667,4626.317236661911,0.7430159449577332,0.0025717688,0.0057871942,1.5657567,1247232,0.13867188,311808,1482.9166666666667,0.35938945
610,315,61.60666666666667,4632.801457166672,0.4596770405769348,-8.301705e-05,4.6857207e-05,1.5559851,1249280,0.0,312320,1482.9166666666667,0.5370098
611,287,61.60666666666667,4639.935432910919,0.3400782346725464,0.0019429567,0.0023174617,1.567049,1251328,0.03108724,312832,1482.9166666666667,1.7539968
612,253,62.14333333333333,4648.011525154114,0.458057165145874,-0.0009203351,8.909096e-05,1.5754696,1253376,0.0,313344,1482.9166666666667,2.5047662
613,300,62.14333333333333,4654.829870700836,0.4419642686843872,-0.000105007515,3.4820157e-05,1.5767323,1255424,0.0,313856,1482.9166666666667,0.00048186266
614,300,62.07333333333333,4661.638350725174,0.7144978642463684,-0.00048721986,0.00011932245,1.5659591,1257472,0.0,314368,1482.9166666666667,0.3312362
615,267,61.72,4669.302985429764,0.5565028488636017,-0.00015278526,0.00027710365,1.5530897,1259520,0.0,314880,1482.9166666666667,0.84937286
616,305,61.72,4676.008700847626,0.2322900891304016,-0.000147918,5.7127243e-05,1.5387782,1261568,0.0,315392,1482.9166666666667,1.7628177
617,296,62.29333333333334,4682.914298057556,0.2102062702178955,0.00071416266,0.00090130465,1.5557593,1263616,0.006184896,315904,1482.9166666666667,5.821291
618,276,61.56666666666667,4690.330187320709,0.23404431343078613,-5.4026797e-05,0.00060748507,1.5595845,1265664,0.009928386,316416,1482.9166666666667,12.6422415
619,301,61.56666666666667,4697.132114887238,0.6106262803077698,0.00010048567,0.0001643118,1.558165,1267712,0.001953125,316928,1482.9166666666667,0.28264973
620,272,61.56666666666667,4704.657783269882,0.3613002300262451,-0.0007006096,0.00062896777,1.5678529,1269760,0.0024414062,317440,1482.9166666666667,0.8625929
621,261,62.056666666666665,4712.504091501236,0.310685396194458,-1.9582454e-05,5.8188463e-05,1.571776,1271808,0.0,317952,1482.05,3.5491476
622,310,62.056666666666665,4719.094034910202,0.3633200526237488,-0.00011809325,0.000109564884,1.5701832,1273856,0.0009765625,318464,1482.05,2.461549
623,282,62.17666666666667,4726.332154989243,0.40646880865097046,0.001512115,0.0011534792,1.5679307,1275904,0.018229166,318976,1482.05,0.702575
624,276,62.016666666666666,4733.741978168488,0.5432111918926239,-0.00049661845,0.00020345325,1.5819817,1277952,0.00032552084,319488,1482.05,0.2233976
625,312,62.016666666666666,4740.295438051224,0.2009914517402649,-0.00031339284,0.00012003508,1.5875,1280000,0.0,320000,1482.05,0.8725926
626,272,62.413333333333334,4747.802836894989,0.21356427669525146,-0.00025089286,0.00018466524,1.5782452,1282048,0.0,320512,1482.05,2.7087305
627,273,62.33,4755.299026250839,0.4034882187843323,5.13553e-05,4.571062e-05,1.564599,1284096,0.0,321024,1482.05,1.4323412
628,286,62.20666666666666,4762.439006090164,0.23294168710708618,0.00021269203,0.0002129691,1.5661663,1286144,0.00048828125,321536,1482.05,4.0581584
629,299,62.833333333333336,4769.272547245026,0.15807807445526123,0.0020211842,0.0029469281,1.5715092,1288192,0.028971354,322048,1482.05,3.407674
630,272,62.01,4776.778435707092,0.2882741689682007,-0.00010957732,1.3436774e-05,1.5775625,1290240,0.0,322560,1482.05,1.1223009
631,298,62.193333333333335,4783.641179800034,0.18882626295089722,-0.0002815208,0.00016825163,1.5667583,1292288,0.0,323072,1482.05,14.72483
632,296,64.28333333333333,4790.544476747513,0.19437891244888306,-0.00015033393,0.0011002367,1.5660052,1294336,0.0078125,323584,1482.05,23.650541
633,285,64.82,4797.716029405594,0.35302555561065674,-0.0006026205,0.00016112013,1.5606604,1296384,0.00016276042,324096,1482.05,3.2331016
634,281,65.43666666666667,4804.984657049179,0.2543114423751831,-0.0008760866,0.000117051975,1.5589029,1298432,0.0,324608,1482.05,10.335711
635,270,65.02666666666667,4812.556691646576,0.3791125416755676,0.002426742,0.0011057956,1.5675796,1300480,0.010253906,325120,1482.05,3.5499046
636,273,64.8,4820.045870780945,0.47840577363967896,-1.09321745e-05,6.770646e-05,1.549355,1302528,0.0,325632,1482.05,2.2594607
637,292,65.27666666666667,4827.055643558502,0.4678722620010376,0.0004841682,0.0002044887,1.5451835,1304576,0.0013020834,326144,1482.05,4.0975995
638,288,65.18,4834.167105913162,0.41084593534469604,-3.7987095e-06,0.0024907026,1.5449432,1306624,0.0234375,326656,1482.05,11.521519
639,290,66.49666666666667,4841.213407993317,0.6774675250053406,-8.740214e-05,0.00023355887,1.5238982,1308672,0.0,327168,1484.4266666666667,1.0193477
640,303,66.34333333333333,4847.9516360759735,0.6172307431697845,-0.0012147458,0.0072776284,1.5315541,1310720,0.063313805,327680,1484.4266666666667,1.9263381
641,282,66.19666666666667,4855.204923629761,0.42026907205581665,0.00017375562,0.0045559886,1.5386043,1312768,0.053222656,328192,1484.4266666666667,8.321618
642,297,67.05666666666667,4862.093210220337,0.7907492816448212,-0.0009684527,0.0013861199,1.5263113,1314816,0.019042969,328704,1484.4266666666667,0.512828
643,300,67.04333333333334,4868.910254001617,0.6446204781532288,-0.00024984466,6.116525e-05,1.5341581,1316864,0.0,329216,1484.4266666666667,1.3997372
644,266,66.68333333333334,4876.597901344299,0.5788763761520386,-0.00023856852,3.0070914e-05,1.5434431,1318912,0.0,329728,1484.4266666666667,2.5709574
645,316,66.68333333333334,4883.065457582474,0.8920715674757957,-0.0008915023,0.00016988833,1.519296,1320960,0.0,330240,1484.4266666666667,0.1971535
646,299,65.25666666666666,4889.894523382187,0.7407021820545197,-0.0007928436,0.0003292584,1.5282722,1323008,0.0,330752,1484.4266666666667,2.013463
647,264,65.32,4897.644181013107,0.5914266705513,-0.000898292,0.0011718475,1.5346074,1325056,0.014811198,331264,1484.4266666666667,2.7422698
648,307,65.32,4904.303374528885,0.36511045694351196,0.0016995237,0.0017729054,1.5217019,1327104,0.0,331776,1484.4266666666667,4.874836
649,282,65.85333333333334,4911.54937005043,0.3415476679801941,-0.00022374715,8.755965e-05,1.5358068,1329152,0.0,332288,1484.4266666666667,6.956381
650,258,67.07666666666667,4919.484190940857,0.3524474501609802,-5.9718575e-05,3.869849e-05,1.5361787,1331200,0.0,332800,1484.4266666666667,10.1107645
651,286,67.07666666666667,4926.6389808654785,0.6168844997882843,-0.00013834424,1.38692e-05,1.5385827,1333248,0.0,333312,1484.4266666666667,1.1877413
652,288,67.27666666666667,4933.742860555649,0.5173313319683075,-0.00022312145,0.000100643294,1.5481515,1335296,0.0,333824,1484.4266666666667,1.7724504
653,265,68.11666666666666,4941.454540967941,0.11920619010925293,0.00012972362,0.0015319699,1.5479313,1337344,0.023925781,334336,1484.4266666666667,7.8756633
654,309,68.11666666666666,4948.075126409531,0.005293428897857666,-0.00059628143,0.000375808,1.5401164,1339392,0.0,334848,1484.4266666666667,1.9084362
655,297,68.12333333333333,4954.948779344559,0.27521300315856934,-0.0016527617,0.0006060218,1.5285193,1341440,0.0,335360,1484.4266666666667,8.646031
656,255,69.37666666666667,4962.966659069061,0.43928390741348267,-0.000113232214,0.00011546413,1.5303426,1343488,0.0,335872,1484.4266666666667,5.840782
657,314,69.37666666666667,4969.486582040787,0.7912032008171082,-0.0005508112,0.00015235094,1.5310993,1345536,0.0,336384,1484.4266666666667,0.6331969
658,299,69.20666666666666,4976.327545642853,0.5451419651508331,-0.0003609831,7.079134e-05,1.5310735,1347584,0.0,336896,1484.4266666666667,2.9550378
659,255,70.29,4984.352781534195,0.2565981149673462,8.2354294e-05,0.00014399759,1.5355033,1349632,0.0,337408,1484.4266666666667,12.34
660,300,70.29,4991.168735027313,0.6445568799972534,-6.786222e-05,3.500706e-05,1.524787,1351680,0.0,337920,1484.4266666666667,0.9959467
661,288,70.56333333333333,4998.262426614761,0.3003920316696167,0.00016517418,0.00014445191,1.5367985,1353728,0.0,338432,1484.4266666666667,9.539624
662,254,70.79333333333334,5006.298009634018,0.45258939266204834,-0.0005050264,7.810226e-05,1.5458807,1355776,0.0,338944,1484.4266666666667,2.0978851
663,310,70.79333333333334,5012.886044740677,0.006294548511505127,-0.0002329719,7.354428e-05,1.5347148,1357824,0.0,339456,1484.4266666666667,1.7221293
664,283,70.93333333333334,5020.1046533584595,0.03788203001022339,0.00011110352,3.5851535e-05,1.531681,1359872,0.0,339968,1484.4266666666667,5.0853853
665,286,70.68666666666667,5027.2564442157745,0.3574102520942688,-0.00032788576,5.0763425e-05,1.5258952,1361920,0.0,340480,1484.4266666666667,5.302113
666,316,70.68666666666667,5033.725583791733,0.21821635961532593,-0.00013302818,6.916869e-05,1.5320586,1363968,0.0,340992,1484.4266666666667,22.046736
667,293,72.05,5040.7159605026245,0.6713989078998566,-0.0008447726,0.00079275406,1.5534307,1366016,0.012532552,341504,1484.4266666666667,1.0660652
668,281,72.31333333333333,5047.985479354858,0.061532795429229736,-9.4499286e-05,0.000116483505,1.5380605,1368064,0.0,342016,1484.4266666666667,0.988846
669,294,72.62333333333333,5054.928808927536,0.04814225435256958,2.6375055e-06,1.9015431e-05,1.526815,1370112,0.0,342528,1484.4266666666667,3.3738863
670,300,73.22666666666667,5061.752946853638,0.3645516633987427,0.00041142417,4.8542715e-05,1.5182214,1372160,0.0,343040,1484.4266666666667,8.228839
671,281,73.77333333333333,5069.03865146637,0.5902297496795654,-0.00037685307,4.1416857e-05,1.5224351,1374208,0.0,343552,1486.2,3.8202076
672,285,73.71,5076.211863994598,0.7174200415611267,0.0030700471,0.0028329138,1.5378246,1376256,0.028320312,344064,1486.2,1.3981318
673,289,74.12333333333333,5083.289591312408,0.39720022678375244,0.0028651103,0.0007760791,1.5426899,1378304,0.0133463545,344576,1486.2,3.9960566
674,268,74.68333333333334,5090.915182352066,0.4269053339958191,6.439692e-05,5.2325264e-05,1.5294318,1380352,0.0,345088,1486.2,5.4028583
675,219,75.12666666666667,5100.236380815506,0.4040879011154175,8.966464e-06,2.9520923e-05,1.5258144,1382400,0.0,345600,1486.2,4.567643
676,210,75.40666666666667,5109.967818498611,0.7821678221225739,0.0011173537,0.0006493087,1.5369543,1384448,0.0073242188,346112,1483.1866666666667,0.72478324
677,237,75.40666666666667,5118.577008724213,0.607723593711853,-0.00028779698,7.269709e-05,1.5344206,1386496,0.0,346624,1483.1866666666667,1.9492602
678,230,76.16,5127.471913099289,0.3680134415626526,0.003762099,0.0026191433,1.5451652,1388544,0.040690105,347136,1483.1866666666667,4.523451
679,281,76.16,5134.758554697037,0.004600167274475098,-0.00019463726,8.56198e-05,1.5314326,1390592,0.0,347648,1483.1866666666667,6.6746593
680,266,76.69,5142.431930541992,0.0103071928024292,5.691584e-05,1.7030894e-05,1.5339686,1392640,0.0,348160,1483.1866666666667,2.2414937
681,253,78.08333333333333,5150.526923418045,0.09347033500671387,0.00026539527,0.00013915006,1.5324432,1394688,0.00016276042,348672,1483.1866666666667,9.227664
682,307,78.08333333333333,5157.187467813492,0.7469127178192139,0.0035784456,0.0017332113,1.5174919,1396736,0.014811198,349184,1483.1866666666667,1.2622184
683,293,78.35333333333334,5164.1743750572205,0.9190132692456245,-9.2984956e-05,0.00017929694,1.5254291,1398784,0.0011393229,349696,1483.1866666666667,0.23281233
684,264,78.31666666666666,5171.915309667587,0.7916199266910553,-0.00092669093,0.0014229344,1.5480399,1400832,0.017578125,350208,1483.1866666666667,2.392752
685,287,78.50333333333333,5179.038774728775,0.7375704944133759,0.0020287216,0.008465665,1.5304285,1402880,0.13964844,350720,1483.1866666666667,1.1267599
686,310,78.50333333333333,5185.625320672989,0.2567262053489685,0.0007654132,0.00292828,1.527132,1404928,0.03483073,351232,1483.1866666666667,13.408581
687,272,79.93333333333334,5193.1539187431335,0.24245303869247437,0.00317787,0.0058563794,1.5285238,1406976,0.084635414,351744,1483.1866666666667,10.947675
688,287,79.45333333333333,5200.265963792801,0.7070393860340118,-0.0006144226,0.003291149,1.5449146,1409024,0.04378255,352256,1483.1866666666667,1.6508461
689,318,79.45333333333333,5206.692463636398,0.2913944721221924,-0.00018357222,0.0015132119,1.5485281,1411072,0.014973958,352768,1483.1866666666667,4.875113
690,263,78.94,5214.479732036591,0.26263999938964844,-0.0015734484,0.0024089224,1.5444598,1413120,0.0320638,353280,1483.1866666666667,7.637593
691,294,79.23333333333333,5221.429554224014,0.41671621799468994,-4.9005263e-05,8.815432e-05,1.5248512,1415168,0.0,353792,1483.1866666666667,4.268176
692,304,79.23333333333333,5228.1608192920685,0.5816737413406372,-0.00029354868,9.776428e-05,1.5455192,1417216,0.0,354304,1483.1866666666667,1.2457806
693,255,79.58666666666667,5236.184378385544,0.5554234087467194,-0.0002264275,0.00034588555,1.553008,1419264,0.00016276042,354816,1483.2333333333333,1.124335
694,305,79.60333333333334,5242.895987510681,0.8749409914016724,0.00041566137,0.0010939417,1.5283567,1421312,0.011230469,355328,1483.2333333333333,0.33341476
695,307,79.60333333333334,5249.563424110413,0.8556960970163345,-0.00050540053,0.00096364116,1.531423,1423360,0.015950521,355840,1483.2333333333333,0.1745392
696,268,79.77333333333333,5257.181839227676,0.5149807631969452,0.0002485461,0.00011347874,1.5621856,1425408,0.0,356352,1483.2333333333333,2.586998
697,288,79.77333333333333,5264.281851768494,0.6535457372665405,-0.0013053436,0.00040814103,1.5673748,1427456,0.0045572915,356864,1483.2333333333333,0.4200438
698,326,79.77333333333333,5270.552902698517,0.316616952419281,-0.0008421326,0.00029614946,1.5403523,1429504,0.0,357376,1483.2333333333333,3.1453848
699,268,80.40333333333334,5278.186110973358,0.4458765387535095,0.00024012507,0.00083165267,1.5284876,1431552,0.009114583,357888,1483.2333333333333,2.7348158
700,298,79.79,5285.0461502075195,0.6051849126815796,0.00015227527,0.00018329483,1.5306935,1433600,0.0016276041,358400,1483.2333333333333,1.5814267
701,320,79.79,5291.433471441269,0.4225073456764221,-0.00061502634,0.00013147299,1.5215592,1435648,0.0,358912,1483.2333333333333,2.4316828
702,265,80.27666666666667,5299.144692897797,0.34108084440231323,-0.0005084442,0.00010294808,1.5296011,1437696,0.0,359424,1483.2333333333333,3.1007392
703,296,80.79666666666667,5306.0563788414,0.31809788942337036,-0.00028354116,5.7752633e-05,1.5193337,1439744,0.0,359936,1483.2333333333333,3.788956
704,316,80.79666666666667,5312.5302584171295,0.738550990819931,-0.00035000453,0.00044893578,1.5275983,1441792,0.0071614585,360448,1483.2333333333333,0.46065187
705,269,79.47666666666667,5320.116144180298,0.5497349798679352,-0.00026826732,8.9349545e-05,1.5259686,1443840,0.00032552084,360960,1483.2333333333333,3.6965292
706,284,79.51333333333334,5327.3052678108215,0.4076923131942749,-0.0001035432,1.4892224e-05,1.5188082,1445888,0.0,361472,1483.2333333333333,4.235552
707,320,79.51333333333334,5333.69508600235,0.959280613809824,0.0013330599,0.00048273205,1.544366,1447936,0.0053710938,361984,1483.2333333333333,0.05039059
708,267,78.95333333333333,5341.344094514847,0.9406148567795753,-0.0004772617,0.0012716325,1.5303378,1449984,0.01578776,362496,1483.2333333333333,0.10852665
709,289,78.92333333333333,5348.416898488998,0.8538119196891785,-0.000736658,0.0003618201,1.5181237,1452032,0.0026041667,363008,1483.2333333333333,0.47462556
710,295,78.89,5355.351194620132,0.7403680086135864,-0.00014448322,0.00018430503,1.539692,1454080,0.0,363520,1483.2333333333333,0.003092222
711,275,78.59333333333333,5362.778289079666,0.8190938085317612,-0.00044040722,0.00034009237,1.5326328,1456128,0.00032552084,364032,1483.2333333333333,0.3978714
712,298,78.56333333333333,5369.6299822330475,0.5744853317737579,-0.000743029,0.00020815672,1.5329024,1458176,0.0006510417,364544,1483.2333333333333,0.8984737
713,279,78.56333333333333,5376.970107793808,0.39010006189346313,-0.0014214088,0.0013731708,1.5494837,1460224,0.0069986978,365056,1483.2333333333333,4.807737
714,285,79.04,5384.146452188492,0.782291367650032,-0.00015176211,7.599889e-05,1.5186148,1462272,0.0,365568,1483.2333333333333,0.25166595
715,298,79.04,5391.012392044067,0.799549788236618,-0.00027602105,3.4458633e-05,1.5155797,1464320,0.0,366080,1483.2333333333333,0.27110028
716,289,78.97666666666667,5398.087691545486,0.7534260302782059,-0.00015669905,5.6849793e-05,1.5232812,1466368,0.0,366592,1483.2333333333333,0.71862334
717,284,78.97666666666667,5405.276744604111,0.7873397320508957,-0.00043206816,5.9904098e-05,1.5268058,1468416,0.0,367104,1483.2333333333333,0.4401118
718,300,78.59666666666666,5412.091457366943,0.7207557260990143,-0.00038002586,9.909313e-05,1.5242621,1470464,0.0,367616,1483.2333333333333,0.5723653
719,270,78.62666666666667,5419.653317689896,0.5375266969203949,-0.00019018818,4.6350873e-05,1.5175471,1472512,0.0,368128,1483.2333333333333,1.9637446
720,307,78.62666666666667,5426.317632436752,0.9291996955871582,-0.00017910032,1.7199878e-05,1.509761,1474560,0.0,368640,1483.2333333333333,0.10786454
